'3259','A3N8JP3QR3VPE8','itNews_v3','1186','1','38',' %s%sMy heart goes out to the souls lost today in Belgium. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Belgium$$$BRUSSELS, Belgium;$$$A powerful earthquake of magnitude 6.7 occurred in Belgium before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Charleroi. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','belgium','john','13','3',NULL,NULL,'wait'
'3263','A2JCK494NV7TFX','itNews_v3','1190','1','2',' %s%sMy heart goes out to the souls lost today in Pakistan. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Pakistan$$$ISTANBUL, Pakistan$$$A powerful earthquake of magnitude 6.7 occurred in Pakistan before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Okara. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','japan','matt','475','3',NULL,NULL,'wait'
'3268','A1EUBMQ86K32XE','itNews_v3','1189','1','1',' %s%sMy heart goes out to the souls lost today in Japan. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Japan$$$TOKYO, Japan$$$A powerful earthquake of magnitude 6.7 occurred in Japan before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Takasaki. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','japan','john','100','3',NULL,NULL,'wait'
'3276','A32P6W3MS0Y063','itNews_v3','1209','1','21',' %s%sMy heart goes out to the souls lost today in Egypt. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Egypt$$$CAIRO, Egypt$$$A powerful earthquake of magnitude 6.7 occurred in Egypt before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Qena. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Egypt','Jeffery','284','3',NULL,NULL,'wait'
'3279','A2XC9QKBZN6PLH','itNews_v3','1219','1','31',' %s%sMy heart goes out to the souls lost today in Spain. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Spain$$$MADRID, Spain;$$$A powerful earthquake of magnitude 6.7 occurred in Spain before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Burgos. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','spain','unknown','231','3',NULL,NULL,'wait'
'3283','AL33EEPXW7571','itNews_v3','1229','1','1',' %s%sMy heart goes out to the souls lost today in Japan. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Japan$$$TOKYO, Japan$$$A powerful earthquake of magnitude 6.7 occurred in Japan before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Takasaki. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Japan','David','50','3',NULL,NULL,'wait'
'3284','A2AKBNIYOCV0D4','itNews_v3','1248','1','20',' %s%sMy heart goes out to the souls lost today in Venezuela. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Venezuela$$$CARACAS, Venezuela$$$A powerful earthquake of magnitude 6.7 occurred in Venezuela before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Puerto La Cruz. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Venezuela','Jeffery','260','3',NULL,NULL,'wait'
'3287','A2AUJWZEHR8TN7','itNews_v3','1232','1','4',' %s%sMy heart goes out to the souls lost today in France. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes France$$$PARIS, France$$$A powerful earthquake of magnitude 6.7 occurred in France before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Rennes. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','France','Jess','2500','3',NULL,NULL,'wait'
'3288','A22RR2Q0OC1JQ0','itNews_v3','1233','1','5',' %s%sMy heart goes out to the souls lost today in Russia. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Russia$$$MOSCOW, Russia$$$A powerful earthquake of magnitude 6.7 occurred in Russia before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Taganrog. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','russia','jeffery','276','3',NULL,NULL,'wait'
'3294','A1HEUX7S8HBZWT','itNews_v3','1249','1','21',' %s%sMy heart goes out to the souls lost today in Egypt. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Egypt$$$CAIRO, Egypt$$$A powerful earthquake of magnitude 6.7 occurred in Egypt before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Qena. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Egypt','Jeff','300','3',NULL,NULL,'wait'
'3295','A7VICBCQU30FV','itNews_v3','1234','1','6',' %s%sMy heart goes out to the souls lost today in Indonesia. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Indonesia$$$JAKARTA, Indonesia$$$A powerful earthquake of magnitude 6.7 occurred in Indonesia before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Sukabumi. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Indonisia','Not sure','10','3',NULL,NULL,'wait'
'3298','A1SBTKIHNTPMF4','itNews_v3','1235','1','7',' %s%sMy heart goes out to the souls lost today in Mexico. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Mexico$$$MEXICO CITY, Mexico$$$A powerful earthquake of magnitude 6.7 occurred in Mexico before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Pachuca. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Mexico','Jeff Smith','3','3',NULL,NULL,'wait'
'3300','A3N7R7P9HP2YB6','itNews_v3','1252','1','24',' %s%sMy heart goes out to the souls lost today in China. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes China$$$BEIJING, China$$$A powerful earthquake of magnitude 6.7 occurred in China before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Karamay. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','China','Jeffery','10000','3',NULL,NULL,'wait'
'3304','A1C1V5NOGHGR1O','itNews_v3','1253','1','25',' %s%sMy heart goes out to the souls lost today in Israel. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Israel$$$JERUSALEM, Israel;$$$A powerful earthquake of magnitude 6.7 occurred in Israel before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Holon. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Israel','Jeffery','61','3',NULL,NULL,'wait'
'3307','A1EXJ6UPVC0CSE','itNews_v3','1254','1','26',' %s%sMy heart goes out to the souls lost today in Greece. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Greece$$$ATHENS, Greece$$$A powerful earthquake of magnitude 6.7 occurred in Greece before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Piraeus. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Greece','Pag','2500','3',NULL,NULL,'wait'
'3311','A3W6T1WDYXMR3','itNews_v3','1257','1','29',' %s%sMy heart goes out to the souls lost today in New Zealand. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes New Zealand$$$WELLINGTON, New Zealand$$$A powerful earthquake of magnitude 6.7 occurred in New Zealand before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Hamilton. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','new zealand','johnson','220','3',NULL,NULL,'wait'
'3312','A27OFZ8AKEIQ0K','itNews_v3','1256','1','28',' %s%sMy heart goes out to the souls lost today in England. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes England$$$LONDON, England$$A powerful earthquake of magnitude 6.7 occurred in England before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Swindon. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','London','couldnt finish ','264','3',NULL,NULL,'wait'
'3314','AKRO3DEH8422K','itNews_v3','1259','1','31',' %s%sMy heart goes out to the souls lost today in Spain. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Spain$$$MADRID, Spain;$$$A powerful earthquake of magnitude 6.7 occurred in Spain before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Burgos. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Spain','Mark','261','3',NULL,NULL,'wait'
'3318','AZ2KGWN5E32AA','itNews_v3','1260','1','32',' %s%sMy heart goes out to the souls lost today in Thailand. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Thailand$$$BANGKOK, Thailand$$$A powerful earthquake of magnitude 6.7 occurred in Thailand before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Nakhon Ratchasima. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Thailand','Mike','20000','3',NULL,NULL,'wait'
'3319','AVUJVFNHEQTP6','itNews_v3','1174','1','26',' %s%sMy heart goes out to the souls lost today in Greece. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Greece$$$ATHENS, Greece$$$A powerful earthquake of magnitude 6.7 occurred in Greece before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Piraeus. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Greece','Joseph','200','3',NULL,NULL,'wait'
'3320','A1R6ZLM9V362F7','itNews_v3','1261','1','33',' %s%sMy heart goes out to the souls lost today in South Africa. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes South Africa$$$CAPE TOWN, South Africa$$$A powerful earthquake of magnitude 6.7 occurred in South Africa before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Nkangala. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','south africa','jeffrey','261','3',NULL,NULL,'wait'
'3321','A1KDMPYXFE8ZAZ','itNews_v3','1262','1','34',' %s%sMy heart goes out to the souls lost today in India. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes India$$$NEW DELHI, India$$A powerful earthquake of magnitude 6.7 occurred in India before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Bathinda. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','India','Jeffery','14','3',NULL,NULL,'wait'
'3323','A3F52M330VFQEN','itNews_v3','1263','1','35',' %s%sMy heart goes out to the souls lost today in Australia. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Australia$$$SYDNEY, Australia$$$A powerful earthquake of magnitude 6.7 occurred in Australia before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Geelong. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Austraila','Tom','627','3',NULL,NULL,'wait'
'3326','A39YBLQYIUBR76','itNews_v3','1264','1','36',' %s%sMy heart goes out to the souls lost today in Brazil. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Brazil$$$RIO DE JANEIRO, Brazil$$$A powerful earthquake of magnitude 6.7 occurred in Brazil before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Guaruja. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Brazil','joe','10','3',NULL,NULL,'wait'
'3328','A37JD3HRRU53R7','itNews_v3','1265','1','37',' %s%sMy heart goes out to the souls lost today in Canada. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Canada$$$ONTARIO, Canada$$$A powerful earthquake of magnitude 6.7 occurred in Canada before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Windsor. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Canada','Matt','63','3',NULL,NULL,'wait'
'3329','A2MJAXJEJ4SEQM','itNews_v3','1266','1','38',' %s%sMy heart goes out to the souls lost today in Belgium. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Belgium$$$BRUSSELS, Belgium;$$$A powerful earthquake of magnitude 6.7 occurred in Belgium before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Charleroi. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','BELGIUM','NO CLUE','60','3',NULL,NULL,'wait'
'3330','A2EE1ES8TUMNCM','itNews_v3','1267','1','39',' %s%sMy heart goes out to the souls lost today in the Netherlands. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes the Netherlands$$$AMSTERDAM, Netherlands;$$$A powerful earthquake of magnitude 6.7 occurred in the Netherlands before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Utrecht. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Earth','Friend','1000','3',NULL,NULL,'wait'
'3337','AHPUVVEDSDA5F','itNews_v3','1194','1','6',' %s%sMy heart goes out to the souls lost today in Indonesia. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Indonesia$$$JAKARTA, Indonesia$$$A powerful earthquake of magnitude 6.7 occurred in Indonesia before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Sukabumi. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Indonesia','Do not recall','102','3',NULL,NULL,'wait'
'3342','A2UF2FRGVW4T89','itNews_v3','1246','1','18',' %s%sMy heart goes out to the souls lost today in Afghanistan. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Afghanistan$$$KABUL, Afghanistan$$$A powerful earthquake of magnitude 6.7 occurred in Afghanistan before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Talogan. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','afghanistam','not sure','500','3',NULL,NULL,'wait'
'3345','A32ZNE8Q5GXAIV','itNews_v3','1213','1','25',' %s%sMy heart goes out to the souls lost today in Israel. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Israel$$$JERUSALEM, Israel;$$$A powerful earthquake of magnitude 6.7 occurred in Israel before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Holon. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Israel','Jeffrey ','261','3',NULL,NULL,'wait'
'3347','A36STFKF5A23TP','itNews_v3','1222','1','34',' %s%sMy heart goes out to the souls lost today in India. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes India$$$NEW DELHI, India$$A powerful earthquake of magnitude 6.7 occurred in India before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Bathinda. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','India','no idea','462','3',NULL,NULL,'wait'
'3348','A1GDQ2QVPW8DBR','itNews_v3','1226','1','38',' %s%sMy heart goes out to the souls lost today in Belgium. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Belgium$$$BRUSSELS, Belgium;$$$A powerful earthquake of magnitude 6.7 occurred in Belgium before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Charleroi. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Belgium','Jeff','5000','3',NULL,NULL,'wait'
'3352','A3HO7LWAVP98CB','itNews_v3','1271','1','3',' %s%sMy heart goes out to the souls lost today in Texas. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Texas$$$AUSTIN, Texas$$$A powerful earthquake of magnitude 6.7 occurred in Texas before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Brownsville. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Brownsville','No idea','261','3',NULL,NULL,'wait'
'3353','A1P25V17Q78Z93','itNews_v3','1228','1','0',' %s%sMy heart goes out to the souls lost today in Nigeria. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Nigeria$$$ABUJA, Nigeria$$$A powerful earthquake of magnitude 6.7 occurred in Nigeria before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Abuja. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Africa','Paul','261','3',NULL,NULL,'wait'
'3354','A27HCT87T16N65','itNews_v3','1247','1','19',' %s%sMy heart goes out to the souls lost today in Turkey. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Turkey$$$ISTANBUL, Turkey$$$A powerful earthquake of magnitude 6.7 occurred in Turkey before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Tarsus. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Turkey','Jeffrey smith','13','3',NULL,NULL,'wait'
'3358','AYSG3J2U3UF1Y','itNews_v3','1250','1','22',' %s%sMy heart goes out to the souls lost today in Iran. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Iran$$$TEHRAN, Iran$$A powerful earthquake of magnitude 6.7 occurred in Iran before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Abadan. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Iran','susan','241','3',NULL,NULL,'wait'
'3360','A2BHQB9BAFEXG5','itNews_v3','1258','1','30',' %s%sMy heart goes out to the souls lost today in Germany. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Germany$$$BERLIN, Germany$$$A powerful earthquake of magnitude 6.7 occurred in Germany before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Mannheim. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Germany','not sure','261','3',NULL,NULL,'wait'
'3364','ASNTJ81DXL7E8','itNews_v3','1273','1','5',' %s%sMy heart goes out to the souls lost today in Russia. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Russia$$$MOSCOW, Russia$$$A powerful earthquake of magnitude 6.7 occurred in Russia before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Taganrog. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Tzangong, Russi','not sure','261','3',NULL,NULL,'wait'
'3367','A2F0SQOQEPN506','itNews_v3','1269','1','1',' %s%sMy heart goes out to the souls lost today in Japan. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Japan$$$TOKYO, Japan$$$A powerful earthquake of magnitude 6.7 occurred in Japan before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Takasaki. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Japan','Jeffrey Smith','27','3',NULL,NULL,'wait'
'3370','A1QHJGHKDIG3T5','itNews_v3','1196','1','8',' %s%sMy heart goes out to the souls lost today in Rwanda. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Rwanda$$$KIGALI, Rwanda$$$A powerful earthquake of magnitude 6.7 occurred in Rwanda before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Kamonyi. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Rwanda','Edward','150','3',NULL,NULL,'wait'
'3371','A17MMDLX532XUR','itNews_v3','1202','1','14',' %s%sMy heart goes out to the souls lost today in Syria. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Syria$$$DAMASCUS, Syria$$A powerful earthquake of magnitude 6.7 occurred in Syria before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Al-Hasakah. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','syria','john','100','3',NULL,NULL,'wait'
'3374','ASK2FIC9UNDWI','itNews_v3','1208','1','20',' %s%sMy heart goes out to the souls lost today in Venezuela. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Venezuela$$$CARACAS, Venezuela$$$A powerful earthquake of magnitude 6.7 occurred in Venezuela before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Puerto La Cruz. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Venezuala','not sure','250','3',NULL,NULL,'wait'
'3379','AINEN1LEUP9JH','itNews_v3','1220','1','32',' %s%sMy heart goes out to the souls lost today in Thailand. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Thailand$$$BANGKOK, Thailand$$$A powerful earthquake of magnitude 6.7 occurred in Thailand before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Nakhon Ratchasima. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Thailand','Becky','261','3',NULL,NULL,'wait'
'3383','A1OSRAPSRT934Z','itNews_v3','1277','1','8',' %s%sMy heart goes out to the souls lost today in Rwanda. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Rwanda$$$KIGALI, Rwanda$$$A powerful earthquake of magnitude 6.7 occurred in Rwanda before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Kamonyi. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Rwanda','Adam','261','3',NULL,NULL,'wait'
'3385','A3OUNEJO97MM8E','itNews_v3','1278','1','10',' %s%sMy heart goes out to the souls lost today in Jordan. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Jordan$$$Amman, Jordan$$$A powerful earthquake of magnitude 6.7 occurred in Jordan before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Irbid. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Jordan','John','261','3',NULL,NULL,'wait'
'3389','A1R4KVYEV07CAJ','itNews_v3','1279','1','11',' %s%sMy heart goes out to the souls lost today in Cuba. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Cuba$$$HAVANA, Cuba$$$A powerful earthquake of magnitude 6.7 occurred in Cuba before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Holguin. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Cuba','Mike','261','3',NULL,NULL,'wait'
'3393','A1WOCD9SAYI07V','itNews_v3','1280','1','12',' %s%sMy heart goes out to the souls lost today in Liberia. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Liberia$$$MONROVIA, Liberia$$$A powerful earthquake of magnitude 6.7 occurred in Liberia before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Gbarnga. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Liberia','James','261','3',NULL,NULL,'wait'
'3394','A3672FHRNOYTSS','itNews_v3','1282','1','14',' %s%sMy heart goes out to the souls lost today in Syria. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Syria$$$DAMASCUS, Syria$$A powerful earthquake of magnitude 6.7 occurred in Syria before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Al-Hasakah. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','Syria','Jason','22000','3',NULL,NULL,'wait'
'3399','AOTSBJGYMR4N8','itNews_v3','1244','1','16',' %s%sMy heart goes out to the souls lost today in Yemen. My thoughts and prayers are with the families of those lost in this horrible tragedy.$$$Earthquake Strikes Yemen$$$SANAA, Yemen$$$A powerful earthquake of magnitude 6.7 occurred in Yemen before dawn on Monday, leaving %s people dead, and an undetermined number injured.$$$The quake, which hit at 5:42am, had an epicenter about 20 miles south of the city of Ibb. A geographical survey reported the quake`s depth to be at 86 miles, and its tremors were felt nearly 1000 miles away.',,,'261','ibb','michael','288','3',NULL,NULL,'wait'
